Presbytery,Church,Phone,Website,Email,Pastor,Review Date,Elders on Website? (Y/N),Deacons on Website? (Y/N),Other Staff on Website? (Y/N),Shepherdesses? (Y/N),Deaconesses? (Y/N),Website Status
Northern California,Kahikolu Church Kauai,808-977-0405,kahikolu.org,jonaskaleo@gmail.com,Rev. Jonas Kaleookalani Patterson,09-27-25,Y,N,N,N,,Functional
Northern California,New Life Mission Church of Fremont,510-761-6562,www.newlifefremont.org,projectfremont@gmail.com,Rev. Amos Choi,09-27-25,Y,N,Y,N,,Functional
Northern California,Redeemer Presbyterian Church,707-539-9794,www.redeemersr.org,office@redeemersr.org,Rev. Darrell Brooker,09-27-25,Y,N,Y,N,,Functional
Northern California,Resurrection Oakland Church,-,www.resoakland.com,info@resoakland.com,Rev. Brent Webster,09-27-25,Y,N,Y,N,,Functional
Northern California,Revive Presbyterian Church of Silicon Valley,408-335-6438,revivepres.church,info@revivepres.church,Rev. SooSang Park,09-27-25,Y,Y,N,N,N,Functional
Northern California,Ridge Presbyterian Church,530-872-8270,www.ridgepresbyterian.org,office.ridgepres@gmail.com,Rev. Josh Lee,09-27-25,Y,N,N,N,,Functional
Northern California,Risen Church,-,risenhayward.com,richardhong@risenhayward.com,Rev. Richard Hong,09-27-25,Y,N,Y,N,,Functional
Northern California,Sierra View Presbyterian Church,559-668-2218,www.sierraviewpca.org,office@sierraviewpca.org,Rev. Brandon J. Edmonds,09-27-25,Y,Y,Y,N,N,Functional
Northern California,The City Church of Honolulu,808-990-2775,citychurchhonolulu.org,citychurchhnl@gmail.com,-,09-27-25,Y,N,Y,N,,Functional
Northern California,Trinity Church Central Oahu,707-739-6701,www.tccoahu.org,info@tccoahu.org,Rev. JC Cunningham,09-27-25,Y,Y,N,N,N,Functional
Northern California,Trinity Presbyterian Church,808-262-8587,www.trinitychurchkailua.org,church@trinitychurchkailua.org,-,09-27-25,Y,Y,Y,N,N,Functional
Northern California,Trinity Presbyterian Church,805-471-9141,www.trinityslo.org,office@trinityslo.org,Rev. Bryce A. Hales,09-27-25,Y,N,Y,N,,Functional
Northern California,Valley Springs Presbyterian Church,916-786-7940,www.valleysprings.org,info@ValleySprings.org,Rev. Tag Tuck,09-27-25,Y,N,Y,N,,Functional
Northern Illinois,All Souls Presbyterian Church,217-766-2006,www.allsoulspca.org,contact@allsoulspca.org,Rev. Luther Dietrich Herche,09-27-25,Y,Y,Y,N,N,Functional
Northern Illinois,Christ Church PCA,309-452-7927,www.christchurchpca.org,office@christchurchpca.org,Rev. Brad Lucht,09-27-25,Y,Y,Y,N,N,Functional
Northern Illinois,Covenant Fellowship Church,217 369 2884,www.cfchome.org,office@cfchome.org,Rev. Kevin J. Kim,09-27-25,N,N,N,,,Functional
Northern Illinois,Exodus Presbyterian Church,217-318-3157,exoduspres.org,slawrence@exoduspres.org,Rev. Stephen Lawrence,09-27-25,Y,Y,Y,N,N,Functional
Northern Illinois,Forreston Grove Church,815-938-3605,www.forrestongrovechurch.com,forrestongrove@gmail.com,-,09-27-25,Y,N,Y,N,,Functional
Northern Illinois,Grace Fellowship Church,815-751-1274,gracefreeportpca.org,pastorcoverstone@gracefreeportpca.org,Rev. Justin Coverstone,09-27-25,Y,N,Y,N,,Functional
Northern Illinois,Grace Presbyterian Church,309-693-3641,www.gracepres.org,pastor@gracepres.org,Rev. Zach Rogers,09-27-25,Y,Y,Y,N,N,Functional
Northern Illinois,Hanna City Presbyterian Church,309-565-4465,www.hannacitypres.org,office@hannacitypres.org,Rev. David Keithley,09-27-25,N,N,Y,,,Functional
Northern Illinois,Redeemer Presbyterian,309-676-8658,www.pcaredeemer.org,-,-,09-27-25,Y,Y,Y,N,N,Functional
Northern Illinois,Trinity Presbyterian Church,309-582-5324,www.trinitychurchaledo.com,trinpca@frontiernet.net,Rev. Daren S. Dietmeier,09-27-25,N,N,N,,,Functional
Northern Illinois,Westminster Presbyterian Church,217-379-2017,www.pca-paxtonil.org,sjones1256@yahoo.com,Rev. Steve Jones,09-27-25,Y,N,N,N,,Functional
Northern New England,Christ Church PCA,603-225-7377,www.ccpcanh.org,ccpcainfo@ccpcanh.org,Rev. Dr. Ian G. Hard,09-27-25,Y,Y,Y,N,N,Functional
Northern New England,Christ Presbyterian Church,603-699-0104,www.nashuapca.org,info@nashuapca.org,Rev. James Pavlic,09-27-25,Y,Y,Y,N,N,Functional
Northern New England,Christ the Redeemer Presbyterian Church,207-878-1211,www.ctrportland.org,ctr@ctrportland.org,Rev. Sean Joseph Stessman Roberts,09-27-25,N,N,Y,,,Functional
Northern New England,Church of the Redeemer of Manchester,603-622-1881,redeemernh.org,ctrmanchesternh@gmail.com,Rev. Jonathan P. Taylor,09-27-25,Y,N,Y,N,,Functional
Northern New England,Exeter Presbyterian Church,603-772-7479,www.exeterpca.org,pastor@exeterpca.org,Rev. Stephen C. Magee,09-27-25,N,N,Y,,,Functional
Northern New England,Faith Presbyterian Church,603-636-9872,www.faithpcnh.org,fpcinfo@faithpcnh.org,Rev. Dr. Jason Allen Kleber,09-27-25,Y,N,N,N,,Functional
Northern New England,Free Grace Presbyterian Church,207-513-1355,www.freegrace.us,info@freegrace.us,Rev. Dr. C.S. Per Almquist,09-27-25,Y,N,Y,N,,Functional
Northern New England,Gospel City Fellowship,561.762.7715,gospelcityfellowship.org,jmckeen@gospelcityfellowship.org,Rev. Jeremy McKeen,09-27-25,N,N,N,,,Functional
Northern New England,Hooksett Christian Fellowship,603-290-3050,www.hooksettchurch.org,pastor@hooksettchurch.org,Rev. Edward Martin Ogley III,09-27-25,N,N,N,,,Functional
Northern New England,New Hope Church,207-814-8823,newhopebgr.org/,email?info@newhopebgr.org,-,09-27-25,Y,,N,N,,Functional
Northern New England,Trinity Presbyterian Church,802-527-7221,www.tpcvt.org,pastor@tpcvt.org,Rev. Seth Anderson,09-27-25,N,N,N,,,Functional
Northwest Georgia,Cartecay Gathering,706-633-0771,www.cartecaygathering.com/,corey@ruralchurchdevelopment.com,-,09-27-25,N,N,N,,,Functional
Northwest Georgia,Cherokee Presbyterian Church,770-704-9594,www.cherokee-pca.org,office@cherokee-pca.org,Rev. Clif Daniell,09-27-25,N,N,Y,,,Functional
Northwest Georgia,Christ Community Church,478-718-7957,www.christcommunitycobb.org,info@christcommunitycobb.org,Rev. Cameron Barham,09-27-25,Y,N,Y,N,,Functional
Northwest Georgia,Christ Covenant,662-292-1289,christcovenantpca.org,jdalomba2@gmail.com,Rev. Job Dalomba,09-27-25,Y,Y,Y,N,N,Functional
Northwest Georgia,First Presbyterian Church,706-857-4338,www.firstprespca.org,info@firstprespca.org,-,N/A,,,,,,Broken
Northwest Georgia,First Presbyterian Church,770-459-5276,firstpresbyterianvr.org,-,Rev. Thomas L. Myers,09-27-25,Y,Y,Y,N,N,Functional
Northwest Georgia,Grace Church,678-493-9869,www.gracecanton.org,robie@gracecanton.org,Rev. K. Robie Hembree,09-27-25,Y,Y,Y,N,N,Functional
Northwest Georgia,Grace Covenant Church - PCA,770-443-5550,www.gracecovenantpca.com,office@gracecovenantpca.com,Rev. David Donovan,09-27-25,Y,Y,N,N,N,Functional
Northwest Georgia,Grace Presbyterian Church,770-546-9440,-,-,Rev. Jedidiah Parks Turner,N/A,,,,,,No Website
Northwest Georgia,Grace Presbyterian Church,404-623-3461,www.grace-pca.net,-,Rev. David Gilbert,09-27-25,N,N,Y,,,Functional
Northwest Georgia,Hope Presbyterian Church,770-971-4673,www.hopepca.org,rev.hawley@gmail.com,Rev. Martin Lee Hawley,09-27-25,Y,Y,Y,N,N,Functional
Northwest Georgia,King's Chapel Presbyterian Church,678-890-1017,www.kcpchurch.org,rscott@kcpchurch.org,Rev. Andrew Hendley,09-27-25,Y,Y,Y,N,N,Functional
Northwest Georgia,Midway Presbyterian Church,770-422-4974,www.midwaypca.org,church.office@midwaypca.org,Rev. David W. Hall,09-27-25,Y,Y,Y,N,N,Functional
Northwest Georgia,Riverside Community Church,470-315-2344,www.riversidecartersville.com,info@riversidecartersville.com,Rev. Jody Stancil,09-27-25,N,N,Y,,,Functional
Northwest Georgia,Seven Hills Fellowship,706-820-0083,www.sevenhillsfellowship.com,info@sevenhillsfellowship.com,Rev. Bryan Lee Pierce,09-27-25,Y,Y,Y,N,N,Functional
Northwest Georgia,Smyrna Presbyterian Church,770-435-2251,www.smyrnapres.org,info@smyrnapres.org,Rev. Joel Smit,09-27-25,N,N,Y,,,Functional
Ohio,Christ Presbyterian Church,330-656-5787,www.christpreskent.com,jacob@christpreskent.com,Rev. Jacob Piland,09-25-25,Y,N,N,N,,Functional
Ohio,Cornerstone Presbyterian Church,330-758-5628,cpcboardman.org,info@cpcboardman.org,Rev. Mark A. Bell,09-25-25,Y,Y,Y,N,N,Functional
Ohio,Grace Presbyterian Church of the Western Reserve,330-650-6548,www.gracechurchpca.org,gracechurch@gracechurchpca.org,Dr. Rhett P. Dodson,09-25-25,Y,Y,Y,N,N,Functional
Ohio,Harvest Presbyterian Church,330-723-0770,harvestpca.church,office@harvestpca.com,Rev. Seth Young,09-25-25,Y,Y,Y,N,N,Functional
Ohio,Mansfield 1st Presbyterian Church,419-756-7066,www.mansfield1st.com/,office@mansfield1st.com,Rev. Joseph Yerger,09-25-25,Y,N,Y,N,,Functional
Ohio,Redeemer Church (PCA),330-656-5787,www.redeemerohio.org,office@redeemerohio.org,Rev. Scott R. Wright,09-25-25,Y,Y,Y,N,N,Functional
Ohio,Stonebridge Presbyterian Church,419-872-8556,www.stonebridgepres.org/,office@stonebridgepres.org,Rev. Taylor Hugh Wright,09-25-25,Y,Y,Y,N,N,Functional
Ohio,Story Church,614-507-0106,www.storychurchmayfield.com,jeremyk@storychurchmayfield.com,Rev. Jeremy King,09-23-25,N,N,Y,,,Functional
Ohio,The Heights Presbyterian Church,-,www.heightspres.org,office@heightspres.org,Rev. Duane Davis,09-25-25,Y,N,Y,N,,Functional
Ohio,Trinity Church PCA,330-354-3499,trinitychurchohio.org,trinitychurchohio@gmail.com,Rev. Christopher Lee Hutchings,09-25-25,Y,N,N,N,,Functional
Ohio,Veto Presbyterian Church,740-993-0500,vetopca.org,vetopcachurch@gmail.com,Rev. John Fitzgerald Fennell,09-25-25,Y,Y,N,N,N,Functional
Ohio,Western Reserve Presbyterian Church,330-656-5787,wrpres.com/,jason@wrpres.com,-,09-25-25,N,N,N,,,Functional
Ohio,Zion Reformed Church,330-359-5733,www.zcpca.org,brett@zcpca.org,Rev. Brett Barkley,09-25-25,Y,Y,N,N,N,Functional
Ohio Valley,Christ Community Church,859-285-7080,christcincy.org,eric@christcincy.org,Rev. Eric Shrimpton,09-25-25,Y,N,Y,N,,Functional
Ohio Valley,Christ Covenant Presbyterian Church,859-333-8950,ccpclex.org,bbeatty@windstream.net,Rev. Robert Beatty,09-24-25,N,N,N,,,Functional
Ohio Valley,Community Presbyterian Church,507-469-0091,www.communitypca.org,gdlawrence1997@gmail.com,Rev. Greg Lawrence,09-25-25,Y,N,N,N,,Functional
Ohio Valley,Covenant Community Church,606-261-1187,www.covenantrichmond.org,admin@covenantrichmond.org,Rev. Josh Crawford,09-24-25,Y,Y,Y,Y,Y,Functional
Ohio Valley,Covenant Presbyterian Church,859-234-5786,www.covpcacyn.org,emty44@live.com,Rev. Matthew Soergel,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,Faith Presbyterian Church,513-231-1399,www.faithpca.org,matt@faithpca.org,Rev. Matthew A. Cadora,09-25-25,Y,N,Y,N,,Functional
Ohio Valley,Grace and Peace Presbyterian Church,859-757-8644,www.graceandpeacepca.org,office@graceandpeacepca.org,NO LONGER PCA,N/A,,,,,,Broken
Ohio Valley,Grace Central Presbyterian Church,614-285-7060,www.gracecentral.org,elders@gracecentral.org,Rev. Joseph Mills,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,Grace Church Elizabethtown,270-769-0173,gcepca.org,info@gcepca.org,Rev. Monty Hans Hershberger,09-25-25,Y,Y,N,N,N,Functional
Ohio Valley,Grace Fellowship Presbyterian Church,606-670-0598,www.gracefellowshipmiddlesboro.org,gracefellowshipmiddlesboro@gmail.com,-,N/A,,,,,,Broken
Ohio Valley,Grace PCA,859-236-9137,www.gracedanville.org,office@gracedanville.org,Rev. Shane Terrell,09-24-25,Y,Y,Y,N,Y,Functional
Ohio Valley,Hope Presbyterian Church,-,hopelexington.org/,contact@hopelexington.org,Rev. Marshall Ray Wilmhoff,09-24-25,Y,N,Y,N,N,Functional
Ohio Valley,King's Cross Community Church,615-878-8840,www.kingscrosscommunity.com,casey@kingscrosscommunity.com,Rev. Casey Ross Cramer,09-25-25,Y,N,N,N,,Functional
Ohio Valley,Living Hope PCA,513-204-9607,www.livinghopepca.org,info@livinghopepca.org,Rev. Chad William Grindstaff,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,New City Presbyterian Church,513-512-5759,www.newcitycincy.org,amy.samad@newcitycincy.org,Rev. Joshua Reitano,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,North Cincinnati Community Church,513-229-0190,www.northcincy.org,info@northcincy.org,Rev. Matt May,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,Northwest Presbyterian Church,614-799-2300,www.npcdublin.org,office@npcdublin.org,Rev. Dave H. Schutter,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,Redeemer Church,513-237-4717,www.redeemercincy.com,info@redeemercincy.com,Rev. Marc A. Champagne,09-25-25,Y,Y,Y,N,Y,Functional
Ohio Valley,Redeemer Presbyterian Church,502-456-5500,www.redeemer-pca.com,fritz@redeemer-pca.com,Rev. Fred E. Games,N/A,,,,,,Broken
Ohio Valley,Saint John the Beloved,614-832-9831,www.stjohncincy.org,billy@stjohncincy.org,Rev. Billly Otten,09-25-25,Y,N,N,N,,Functional
Ohio Valley,South Dayton Presbyterian Church,937-433-1022,www.sdpc.org,office@sdpc.org,Rev. Michael Littell,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,Tates Creek Presbyterian Church,859-272-4399,www.tcpca.org,office@tcpca.org,Rev. Mark Randle,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,The Granville Chapel,740-503-3941,www.thegranvillechapel.com,office@thegranvillechapel.com,Rev. Dan Layman,09-25-25,Y,Y,Y,N,N,Functional
Ohio Valley,Trinity Church PCA,859-624-8910,www.trinitychurchpca.org,curt@trinitychurchpca.org,Rev. Curt Gardner,09-25-25,Y,N,N,N,,Functional
Ohio Valley,Trinity Presbyterian Church of Northern Kentucky,859-486-3923,www.trinitynky.org,chuckhickey@trinitynky.org,Rev. Charles Hickey,09-25-25,N,N,N,,,Functional
Ohio Valley,Walnut Creek Presbyterian Church,614-337-9200,www.wcpc.org,info@wcpc.org,Rev. Jonathan Robson,09-25-25,Y,Y,N,N,N,Functional
Pacific,Bridges Community Church of San Gabriel Valley,-,bridgessgv.com,-,Rev. Michael Gregory,09-27-25,N,N,Y,,,Functional
Pacific,Christ our Redeemer,916-896-8596,corpcavc.org,sun@corpcavc.org,Rev. Sun Kwak,09-27-25,Y,Y,Y,N,N,Functional
Pacific,Christ Presbyterian Church,805-957-4200,www.cpcsb.org,office@cpcsb.org,Rev. Kyle Wells,09-27-25,Y,Y,Y,N,N,Functional
Pacific,Church in the Canyon,818-880-2060,www.churchinthecanyon.org,pastor@churchinthecanyon.org,Rev. Jason Edward Tippetts,09-27-25,N,N,N,,,Functional
Pacific,City Light Church,213-788-3343,www.citylightchurch.org,dennis@citylightchurch.org,Rev. Dennis Kang,09-27-25,Y,N,Y,N,,Functional
Pacific,"Grace Pasadena Church, Inc.",626-653-6036,www.gracepasadena.org,info@gracepasadena.org,Rev. John S Stone IV,09-27-25,Y,Y,Y,N,N,Functional
Pacific,King's Church,562-424-1205,kingschurch.us,info@kingschurch.us,Rev. Jason Park,09-27-25,Y,Y,Y,N,N,Functional
Pacific,New Creation Church,818-208-0360,newcreationla.com,dan@newcreationla.com,Rev. Daniel Myers,09-27-25,N,N,N,,,Functional
Pacific,Orchard Church,-,orchardla.org,jeffrey@orchardla.org,Rev. Jeffrey Choi,09-27-25,N,N,Y,,,Functional
Pacific,Pacific Crossroads Church,310-551-0081,www.pacificcrossroads.org,info@pacificcrossroads.org,Rev. Alex Watlington,09-27-25,Y,N,Y,N,,Functional
Pacific,Providence Church SFV,201-388-3425,www.providencesfv.com/,info@providencesfv.com,Rev. Christopher McNerney,09-27-25,N,N,Y,,,Functional
Pacific,Providence Reformed Church of Bakersfield,607-651-5612,www.pcabakersfield.com,jon.key@pcabakersfield.com,Rev. Jonathan Key,09-27-25,Y,Y,N,N,N,Functional
Pacific,Redeeming Grace Mission,720-339-9533,www.rgctorrance.org,info@rgctorrance.org,Rev. Jang K. Kim,09-27-25,N,N,N,,,Functional
Pacific,Spring Meadows Presbyterian Church,702-384-3437,springmeadowspres.org,office@springmeadowspres.org,Rev. William Timothy Posey,09-27-25,Y,Y,Y,N,N,Functional
Pacific,The Way,-,thewaychurchsv.org,thewaychurch.sv@gmail.com,Rev. Timothy John Lien,N/A,,,,,,Korean
Pacific,Valley Presbyterian Church,818-894-9200,www.valleypresbyterian.org,valleypresbyterian@gmail.com,Rev. Ronald S. Svendsen,09-27-25,Y,Y,N,N,N,Functional
Pacific Northwest,All Nations Presbyterian Church,224-817-7951,www.allnationseastside.org,sagarmek@gmail.com,Rev. Sagarkumar Mekwan,09-27-25,Y,N,N,N,N,Functional
Pacific Northwest,All Saints Presbyterian Church,208-658-0670,www.allsaintspca.org,office@allsaintspca.org,Rev. Justin Poythress,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Ascension Presbyterian Church,-,www.ascension-pca.org/,office@ascension-pca.org,Rev. Nathan Hitchcock,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Ascension Presbyterian Church,503-893-9272,www.ascensionpc.org,contact@ascensionpc.org,Rev. Eric Costa,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Boise Presbyterian Church,208-272-0229,boisepres.org,office@boisepres.org,Rev. Brian Frey,09-27-25,N,N,N,,,Functional
Pacific Northwest,Chehalem Valley Presbyterian Church,-,www.cvpchurch.com,info@cvpchurch.com,Rev. Michael Awtry,09-27-25,N,N,Y,N,N,Functional
Pacific Northwest,Christ Church Bellingham,360-306-8575,www.christchurchbellingham.org,admin@christchurchbellingham.org,Rev. Nathaniel Walker,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Christ the Cornerstone Church,206-659-9987,therejectedstone.org,contact@therejectedstone.org,Rev. Timothy Teopilus,09-27-25,Y,N,N,,,Functional
Pacific Northwest,City Church,541-246-3556,citychurcheugene.com,office@citychurcheugene.org,Rev. Robert Titus Cord Jr.,09-27-25,N,N,N,,,Functional
Pacific Northwest,Coram Deo Presbyterian Church,509-789-0508,www.livecoramdeo.org,coramdeocommunications@gmail.com,Rev. Matthew H. Allhands,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Covenant Presbyterian Church,425-392-5532,www.cpcissaquah.org,office@cpcissaquah.org,Rev. Michael F. Kelly,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Covenant Presbyterian Church,509-522-1020,www.covenantwallawalla.org,ron@covenantwallawalla.org,Rev. Ron Gonzales,09-27-25,Y,Y,N,N,N,Functional
Pacific Northwest,Cross Sound Church,206-842-6898,www.crosssound.org,info@crosssound.org,Rev. David R. Sellers,09-27-25,Y,N,Y,,,Functional
Pacific Northwest,Crossroads @ Lake Stevens,425-334-7079,-,info@crossroadslakestevens.com,Rev. Mansour Khajehpour,N/A,,,,,,No Website
Pacific Northwest,Evergreen Presbyterian Church,503-626-1520,www.evergreenpca.com,evergreenpca@gmail.com,Rev. Adam Parker,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Evergreen Presbyterian Church,503-371-1177,evergreensalem.org,admin@evergreensalem.org,Rev. Christopher Bechtel,09-24-25,Y,N,Y,N,N,Functional
Pacific Northwest,Faith Presbyterian Church,253-752-7601,www.faithtacoma.org,fpc@faithtacoma.org,Rev. Steven Nicoletti,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Faith Presbyterian Church,907-345-2011,www.faithanchorage.org,clerk@faithanchorage.org,Rev. Jerid Krulish,09-27-25,Y,Y,N,N,N,Functional
Pacific Northwest,Grace Community Presbyterian Church,360-932-3077,www.gracecommunitypca.org,Joel.Zakahi@gracecommunitypca.org,Rev. Joel Zakahi,09-27-25,Y,N,Y,,,Functional
Pacific Northwest,Grace Presbyterian Church,360-399-6060,www.gracemountvernon.org,evin@gracemountvernon.org,Rev. Evin Langley,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Hope Fellowship,-,www.sacredroadministries.com,info@sacredroadministries.com,Rev. Joshua Tsavatewa,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Hope Presbyterian Church,4254541247,hopepreschurch.org,office@HopePresChurch.org,Rev. Martin Hedman,09-27-25,Y,Y,N,N,N,Functional
Pacific Northwest,Immanuel Presbyterian Church,-,immanuelpca.org,-,Rev. Seth Miller,09-27-25,Y,N,N,,,Functional
Pacific Northwest,Liberty Bay Presbyterian Church,360-779-7545,www.libertybaypca.org,libertybaypca@yahoo.com,Rev. Patrick Severson,09-27-25,Y,Y,N,N,N,Functional
Pacific Northwest,Oaks Parish,503-974-6611,www.oaksparish.org,bryan@oaksparish.org,Rev. Bryan Buck,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Redeemer Presbyterian Church,907-690-4410,www.redeemerak.org,pastor@redeemerak.org,Rev. James Nathan Boldt,09-27-25,N,N,N,,,Functional
Pacific Northwest,Redeemer Redmond Church,-,www.redeemerredmond.org,info@redeemerredmond.org,Rev. Jason Tobias Dorsey,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,Resurrection Presbyterian Church,253-655-7168,www.resurrectionpc.org,david@resurrectionpc.org,Rev. David E. Scott,09-27-25,Y,Y,Y,N,N,Functional
Pacific Northwest,St. Andrews Presbyterian Church Yakima,509-952-2498,www.saintandrewsyakima.org,craig.harris@saintandrewsyakima.org,Rev. Craig Harris,09-27-25,Y,Y,Y,N,N,Functional
